Date,Open,High,Low,Close,Adj Close,Volume
28-Oct-25,114129.09,116078.98,112291.68,112956.16,112956.16,"64,528,066,504"
27-Oct-25,114479.85,116273.31,113882.29,114119.33,114119.33,"61,761,358,733"
26-Oct-25,111639.05,115260.91,111268.48,114472.45,114472.45,"41,708,524,143"
25-Oct-25,111032.62,111947.7,110704.41,111641.73,111641.73,"24,707,667,305"
24-Oct-25,110069.35,111842.53,109770.15,111033.92,111033.92,"48,160,816,980"
23-Oct-25,107679.44,111288.59,107548.43,110069.73,110069.73,"54,944,076,060"
22-Oct-25,108491.53,109115.13,106778,107688.59,107688.59,"80,807,013,218"
21-Oct-25,110587.63,113996.34,107534.75,108476.89,108476.89,"101,194,375,480"
20-Oct-25,108667.45,111711.03,107485.02,110588.93,110588.93,"63,507,793,085"
19-Oct-25,107204.31,109488.99,106157.79,108666.71,108666.71,"47,657,008,953"
18-Oct-25,106483.73,107490.98,106387.45,107198.27,107198.27,"37,779,905,278"
17-Oct-25,108179.13,109235.8,103598.43,106467.79,106467.79,"99,703,051,669"
16-Oct-25,110782.17,111990.81,107537.03,108186.04,108186.04,"87,306,423,067"
15-Oct-25,113113.97,113622.38,110235.84,110783.16,110783.16,"72,574,132,855"
14-Oct-25,115264.88,115502.88,110029.48,113118.66,113118.66,"92,212,917,403"
13-Oct-25,115161.68,116020.48,113821.19,115271.08,115271.08,"71,582,026,739"
12-Oct-25,110811.52,115805.06,109715.54,115169.77,115169.77,"93,710,414,091"
11-Oct-25,113236.43,113429.73,109760.56,110807.88,110807.88,"110,236,934,340"
10-Oct-25,121704.74,122509.66,104582.41,113214.37,113214.37,"153,125,018,868"
9-Oct-25,123337.07,123739.34,119812.03,121705.59,121705.59,"74,653,009,425"
8-Oct-25,121448.35,124167.09,121119.18,123354.87,123354.87,"65,354,305,286"
7-Oct-25,124752.14,125184.02,120681.97,121451.38,121451.38,"76,149,412,513"
6-Oct-25,123510.45,126198.07,123196.05,124752.53,124752.53,"72,568,881,188"
5-Oct-25,122419.67,125559.21,122191.96,123513.48,123513.48,"73,689,317,763"
4-Oct-25,122267.47,122857.64,121577.57,122425.43,122425.43,"36,769,171,735"
3-Oct-25,120656.98,123944.7,119344.31,122266.53,122266.53,"83,941,392,228"
2-Oct-25,118652.38,121086.41,118383.16,120681.26,120681.26,"71,415,163,912"
1-Oct-25,114057.59,118648.93,113981.4,118648.93,118648.93,"71,328,680,132"
30-Sep-25,114396.52,114836.62,112740.56,114056.09,114056.09,"58,986,330,258"
29-Sep-25,112117.88,114473.57,111589.95,114400.38,114400.38,"60,000,147,466"
28-Sep-25,109681.95,112375.48,109236.95,112122.64,112122.64,"33,371,048,505"
27-Sep-25,109707.14,109778.5,109144.3,109681.95,109681.95,"26,308,042,910"
26-Sep-25,109041.3,110359.2,108728.98,109712.83,109712.83,"57,738,288,949"
25-Sep-25,113330.16,113541.09,108713.4,109049.29,109049.29,"75,528,654,284"
24-Sep-25,112007.66,113986.27,111229.64,113328.63,113328.63,"48,044,595,085"
23-Sep-25,112757.48,113351.91,111535.57,112014.5,112014.5,"47,211,853,279"
22-Sep-25,115309.22,115431.31,112037.65,112748.51,112748.51,"70,684,158,591"
21-Sep-25,115730.23,115901.09,115252.58,115306.09,115306.09,"22,495,852,193"
20-Sep-25,115691.13,116191.15,115473.52,115721.96,115721.96,"22,864,449,614"
19-Sep-25,117137.67,117479.76,115141.82,115688.86,115688.86,"38,828,473,971"
18-Sep-25,116461.27,117911.79,116188.8,117137.2,117137.2,"49,457,272,032"
17-Sep-25,116840.51,117328.61,114794.98,116468.51,116468.51,"60,528,025,996"
16-Sep-25,115423.76,117005.27,114813.09,116843.19,116843.19,"45,781,744,593"
15-Sep-25,115399.63,116747.88,114461.06,115444.88,115444.88,"52,937,859,416"
14-Sep-25,115950.29,116181.5,115222.4,115407.66,115407.66,"32,798,036,057"
13-Sep-25,116093.56,116334.63,115248.27,115950.51,115950.51,"34,549,454,947"
12-Sep-25,115507.79,116769.38,114794.48,116101.58,116101.58,"54,785,725,894"
11-Sep-25,113961.43,115522.55,113453.84,115507.54,115507.54,"45,685,065,332"
10-Sep-25,111531.25,114275.25,110940.08,113955.36,113955.36,"56,377,473,784"
9-Sep-25,112077.58,113225.44,110776.7,111530.55,111530.55,"45,984,480,722"
8-Sep-25,111163.02,112869.23,110630.61,112071.43,112071.43,"40,212,813,407"
7-Sep-25,110221.33,111591.08,110211.63,111167.62,111167.62,"24,618,007,520"
6-Sep-25,110650.57,111275.02,110024.09,110224.7,110224.7,"21,500,719,036"
5-Sep-25,110723.02,113357.49,110233.4,110650.98,110650.98,"60,241,647,677"
4-Sep-25,111718.15,112208.33,109347.23,110723.6,110723.6,"60,131,132,901"
3-Sep-25,111190.7,112600.23,110582.96,111723.21,111723.21,"61,119,643,565"
2-Sep-25,109243.07,111748.02,108454.03,111200.59,111200.59,"74,776,999,491"
1-Sep-25,108228.75,109890.59,107271.18,109250.59,109250.59,"66,870,372,995"
31-Aug-25,108818.46,109491,108104.66,108236.71,108236.71,"47,986,191,770"
30-Aug-25,108409.41,108929.35,107444.45,108808.07,108808.07,"51,486,264,208"
29-Aug-25,112550.52,112619.05,107559.63,108410.84,108410.84,"77,843,379,644"
28-Aug-25,111219.05,113450.08,110900.92,112544.8,112544.8,"58,860,155,962"
27-Aug-25,111795.71,112619.41,110398.27,111222.06,111222.06,"62,137,056,409"
26-Aug-25,110124.1,112397.02,108762.04,111802.66,111802.66,"69,396,320,317"
25-Aug-25,113456.9,113637.84,109324.28,110124.35,110124.35,"85,706,860,190"
24-Aug-25,115387.39,115615.09,111060.55,113458.43,113458.43,"73,961,489,632"
23-Aug-25,116866.37,116996.25,114536.11,115374.33,115374.33,"55,377,142,586"
22-Aug-25,112433.73,117377.4,111678.95,116874.09,116874.09,"82,528,088,240"
21-Aug-25,114275.69,114802.65,111986.23,112419.03,112419.03,"57,817,883,700"
20-Aug-25,112828.02,114625.8,112387.96,114274.74,114274.74,"67,993,811,526"
19-Aug-25,116241.86,116764.5,112730.4,112831.18,112831.18,"71,657,600,353"
18-Aug-25,117453.91,117614.17,114723.68,116252.31,116252.31,"72,787,808,090"
17-Aug-25,117492.79,118595.77,117279.52,117453.06,117453.06,"45,852,169,525"
16-Aug-25,117398.42,117996.06,117271.95,117491.35,117491.35,"48,036,922,378"
15-Aug-25,118365.78,119332.31,116864.57,117398.35,117398.35,"68,665,353,159"
14-Aug-25,123339.4,124457.12,117254.88,118359.58,118359.58,"104,055,627,395"
13-Aug-25,120168.98,123682.45,118939.63,123344.06,123344.06,"90,904,808,795"
12-Aug-25,118717.66,120302.47,118228.72,120172.91,120172.91,"72,803,657,984"
11-Aug-25,119306.81,122321.09,118159.03,118731.45,118731.45,"90,528,784,177"
10-Aug-25,116497.72,119320.71,116485.16,119306.76,119306.76,"64,755,458,694"
9-Aug-25,116678.27,117906.61,116363.84,116500.36,116500.36,"54,004,312,429"
8-Aug-25,117505.5,117689.2,115917.46,116688.73,116688.73,"59,713,005,166"
7-Aug-25,115030.05,117676.91,114279.71,117496.9,117496.9,"64,051,649,681"
6-Aug-25,114140.91,115737.84,113372.25,115028,115028,"56,379,133,510"
5-Aug-25,115072.19,115117.44,112701.11,114141.45,114141.45,"61,039,182,286"
4-Aug-25,114223.92,115729.47,114130.41,115071.88,115071.88,"35,783,028,986"
3-Aug-25,112525.8,114747.42,111943.8,114217.67,114217.67,"48,099,615,826"
2-Aug-25,113320.39,114021.6,112005.77,112526.91,112526.91,"56,870,866,000"
1-Aug-25,115738.95,116060.77,112724.45,113320.09,113320.09,"91,294,530,181"
31-Jul-25,117833.63,118919.98,115505.22,115758.2,115758.2,"69,370,346,018"
30-Jul-25,117921.99,118780.73,115800.83,117831.19,117831.19,"68,896,148,592"
29-Jul-25,117938.59,119273.87,116987.37,117922.15,117922.15,"68,463,107,433"
28-Jul-25,119457.52,119819.79,117441.44,117924.48,117924.48,"64,822,943,193"
27-Jul-25,117944.73,119815.59,117859.69,119448.49,119448.49,"54,683,390,892"
26-Jul-25,117644.84,118335.69,117181.23,117947.37,117947.37,"48,508,954,046"
25-Jul-25,118368,118486.98,114759.82,117635.88,117635.88,"104,857,024,569"
24-Jul-25,118770.98,119535.45,117247.97,118368,118368,"72,627,318,560"
23-Jul-25,119997.45,120113.35,117391.39,118754.96,118754.96,"66,608,604,537"
22-Jul-25,117426.5,120269.97,116233.23,119995.41,119995.41,"79,217,583,118"
21-Jul-25,117306.47,119671.56,116584.4,117439.54,117439.54,"69,820,091,744"
20-Jul-25,117944.11,118865.03,116550.13,117300.79,117300.79,"57,515,447,231"
19-Jul-25,117998.13,118541.4,117388.41,117939.98,117939.98,"47,564,562,765"
18-Jul-25,119284.11,120851.91,116925.98,118003.23,118003.23,"77,945,799,785"
17-Jul-25,118738.51,120999.61,117508.22,119289.84,119289.84,"72,363,841,798"
16-Jul-25,117777.19,120065.52,117064.82,118738.51,118738.51,"72,162,029,070"
15-Jul-25,119853.85,119935.56,115765.69,117777.19,117777.19,"98,321,661,181"
14-Jul-25,119115.79,123091.61,118959.2,119849.7,119849.7,"181,746,419,401"
13-Jul-25,117432.2,119449.57,117265.44,119116.12,119116.12,"49,021,091,807"
12-Jul-25,117530.71,118219.9,116977.02,117435.23,117435.23,"45,524,560,304"
11-Jul-25,115986.23,118856.48,115245.69,117516.99,117516.99,"86,928,361,085"
10-Jul-25,111329.2,116608.78,110660.75,115987.2,115987.2,"95,911,605,728"
9-Jul-25,108950.27,111925.38,108357.68,111326.55,111326.55,"57,927,418,065"
8-Jul-25,108298.23,109198.97,107499.55,108950.27,108950.27,"44,282,204,127"
7-Jul-25,109235.33,109710.25,107527.05,108299.85,108299.85,"45,415,696,597"
6-Jul-25,108231.19,109731.63,107847.02,109232.07,109232.07,"36,746,020,463"
5-Jul-25,108015.84,108381.34,107842.27,108231.18,108231.18,"30,615,537,520"
4-Jul-25,109635.66,109751.98,107296.38,108034.34,108034.34,"42,616,442,656"
3-Jul-25,108845.02,110541.46,108605.8,109647.98,109647.98,"50,494,742,270"
2-Jul-25,105703.1,109763.66,105157.4,108859.32,108859.32,"56,248,657,737"
1-Jul-25,107144.38,107550.68,105270.23,105698.28,105698.28,"44,110,692,247"
30-Jun-25,108383.44,108798.79,106759.65,107135.34,107135.34,"42,064,804,590"
29-Jun-25,107327.82,108526.3,107230.11,108385.57,108385.57,"35,534,874,438"
28-Jun-25,107090.55,107567.88,106883.98,107327.7,107327.7,"30,037,708,335"
27-Jun-25,106954.92,107772.47,106449.99,107088.43,107088.43,"45,353,692,675"
26-Jun-25,107375.07,108305.55,106666.35,106960,106960,"43,891,990,613"
25-Jun-25,106047.41,108168.4,105881.39,107361.26,107361.26,"51,624,120,283"
24-Jun-25,105571.52,106316.83,104740.24,106045.63,106045.63,"48,822,986,421"
23-Jun-25,100987.48,106116.86,99705.75,105577.77,105577.77,"65,237,759,656"
22-Jun-25,102212.03,103351.63,98286.2,100987.14,100987.14,"65,536,997,201"
21-Jun-25,103315.08,104015.78,100973.06,102257.41,102257.41,"38,360,555,118"
20-Jun-25,104681.03,106539.38,102372.21,103309.6,103309.6,"50,951,862,476"
19-Jun-25,104886.77,105250.89,103940.77,104684.29,104684.29,"37,333,806,920"
18-Jun-25,104602.07,105581.85,103602.27,104883.33,104883.33,"47,318,089,133"
17-Jun-25,106794.12,107750.2,103396.53,104601.12,104601.12,"55,964,092,176"
16-Jun-25,105555.59,108915.38,104997.63,106796.76,106796.76,"50,366,626,945"
15-Jun-25,105464.84,106157.1,104519.88,105552.02,105552.02,"36,744,307,742"
14-Jun-25,106108.09,106203.76,104379.37,105472.41,105472.41,"38,007,870,453"
13-Jun-25,105924.59,106182.55,102822.02,106090.97,106090.97,"69,550,440,846"
12-Jun-25,108685.91,108780.7,105785.69,105929.05,105929.05,"54,843,867,968"
11-Jun-25,110261.8,110384.22,108086.33,108686.63,108686.63,"50,842,662,052"
10-Jun-25,110295.69,110380.13,108367.71,110257.23,110257.23,"54,700,101,509"
9-Jun-25,105793.02,110561.42,105400.23,110294.1,110294.1,"55,903,193,732"
8-Jun-25,105617.51,106497.06,105075.33,105793.65,105793.65,"36,626,232,328"
7-Jun-25,104390.65,105972.76,103987.31,105615.63,105615.63,"38,365,033,776"
6-Jun-25,101574.37,105376.77,101169.57,104390.34,104390.34,"48,856,653,697"
5-Jun-25,104750.78,105936.69,100436.88,101575.95,101575.95,"57,479,298,400"
4-Jun-25,105434.37,105997.7,104232.7,104731.98,104731.98,"44,544,857,105"
3-Jun-25,105888.48,106813.58,104920.84,105432.47,105432.47,"46,196,508,367"
2-Jun-25,105649.81,105958.31,103727.55,105881.53,105881.53,"45,819,706,290"
1-Jun-25,104637.3,105884.55,103826.95,105652.1,105652.1,"37,397,056,873"
31-May-25,103994.72,104927.1,103136.12,104638.09,104638.09,"38,997,843,858"
30-May-25,105646.21,106308.95,103685.79,103998.57,103998.57,"57,655,287,183"
29-May-25,107795.57,108910.05,105374.4,105641.76,105641.76,"56,022,752,042"
28-May-25,108992.17,109298.29,106812.93,107802.33,107802.33,"49,155,377,493"
27-May-25,109440.41,110744.21,107609.55,108994.64,108994.64,"57,450,176,272"
26-May-25,109023.78,110376.88,108735.64,109440.37,109440.37,"45,950,461,571"
25-May-25,107802.27,109313.3,106683.38,109035.39,109035.39,"47,518,041,841"
24-May-25,107278.51,109454.52,106895.29,107791.16,107791.16,"45,903,627,163"
23-May-25,111679.36,111798.91,106841.3,107287.8,107287.8,"67,548,133,399"
22-May-25,109673.49,111970.17,109285.07,111673.28,111673.28,"70,157,575,642"
21-May-25,106791.31,110724.46,106127.23,109678.08,109678.08,"78,086,364,051"
20-May-25,105605.41,107307.12,104206.52,106791.09,106791.09,"36,515,726,122"
19-May-25,106430.53,107068.72,102112.69,105606.18,105606.18,"61,761,126,647"
18-May-25,103186.95,106597.17,103142.6,106446.01,106446.01,"49,887,082,058"
17-May-25,103489.29,103716.95,102659.18,103191.09,103191.09,"37,898,552,742"
16-May-25,103735.66,104533.48,103137.48,103489.29,103489.29,"44,386,499,364"
15-May-25,103538.83,104153.62,101440.81,103744.64,103744.64,"50,408,241,840"
14-May-25,104167.33,104303.56,102618.3,103539.41,103539.41,"45,956,071,155"
13-May-25,102812.49,104997.42,101515.09,104169.81,104169.81,"52,608,876,410"
12-May-25,104106.96,105747.45,100814.41,102812.95,102812.95,"63,250,475,404"
11-May-25,104701.07,104937.99,103364.74,104106.36,104106.36,"46,285,517,406"
10-May-25,102973.71,104961.77,102830.48,104696.33,104696.33,"42,276,713,994"
9-May-25,103239.13,104297.49,102343.09,102970.85,102970.85,"58,198,593,958"
8-May-25,97034.25,103969.54,96913.88,103241.46,103241.46,"69,895,404,397"
7-May-25,96800.2,97625.8,95829.34,97032.32,97032.32,"76,983,822,462"
6-May-25,94748.38,96889.18,93399.86,96802.48,96802.48,"26,551,275,827"
5-May-25,94319.56,95193.19,93566.27,94748.05,94748.05,"25,816,260,327"
4-May-25,95877.19,96318.92,94173.43,94315.98,94315.98,"18,198,688,416"
3-May-25,96904.63,96943.88,95821.29,95891.8,95891.8,"15,775,154,889"
2-May-25,96494.97,97905.9,96375.95,96910.07,96910.07,"26,421,924,677"
1-May-25,94212.86,97437.96,94153.63,96492.34,96492.34,"32,875,889,623"
30-Apr-25,94286.47,95249.32,92979.64,94207.31,94207.31,"28,344,679,831"
29-Apr-25,94981.86,95485.41,93796.63,94284.79,94284.79,"25,806,129,921"
28-Apr-25,93755.3,95598.49,92860.8,94978.75,94978.75,"32,363,449,569"
27-Apr-25,94660.91,95301.2,93665.4,93754.84,93754.84,"18,090,367,764"
26-Apr-25,94714.65,95251.36,93927.25,94646.93,94646.93,"17,612,825,123"
25-Apr-25,93954.25,95768.39,92898.59,94720.5,94720.5,"40,915,232,364"
24-Apr-25,93692.4,94016.2,91696.71,93943.8,93943.8,"31,483,175,315"
23-Apr-25,93427.59,94535.73,91962.96,93699.11,93699.11,"41,719,568,821"
22-Apr-25,87521.88,93817.38,87084.53,93441.89,93441.89,"55,899,038,456"
21-Apr-25,85171.54,88460.09,85143.84,87518.91,87518.91,"41,396,190,190"
20-Apr-25,85066.07,85306.38,83976.84,85174.3,85174.3,"14,664,050,812"
19-Apr-25,84450.87,85597.7,84353.46,85063.41,85063.41,"15,259,300,427"
18-Apr-25,84900.19,85095.05,84298.88,84450.8,84450.8,"12,728,372,364"
17-Apr-25,84030.67,85449.07,83749.75,84895.75,84895.75,"21,276,866,029"
16-Apr-25,83674.51,85428.28,83100.62,84033.87,84033.87,"29,617,804,112"
15-Apr-25,84539.7,86429.35,83598.82,83668.99,83668.99,"28,040,322,885"
14-Apr-25,83694.52,85785,83690.64,84542.39,84542.39,"34,090,769,777"
13-Apr-25,85279.47,86015.19,83027.01,83684.98,83684.98,"28,796,984,817"
12-Apr-25,83404.52,85856.19,82769.38,85287.11,85287.11,"24,258,059,104"
11-Apr-25,79625.05,84247.48,78936.32,83404.84,83404.84,"41,656,778,779"
10-Apr-25,82565.98,82700.93,78456.13,79626.14,79626.14,"44,718,000,633"
9-Apr-25,76273.56,83541,74589.67,82573.95,82573.95,"84,213,627,038"
8-Apr-25,79218.48,80823.89,76198.02,76271.95,76271.95,"48,314,590,749"
7-Apr-25,78221.34,81119.06,74436.68,79235.34,79235.34,"91,262,424,987"
6-Apr-25,83504.51,83704.72,77097.74,78214.48,78214.48,"36,294,853,736"
5-Apr-25,83844.7,84207.02,82377.73,83504.8,83504.8,"14,380,803,631"
4-Apr-25,83100.25,84696.15,81670.75,83843.8,83843.8,"45,157,640,207"
3-Apr-25,82487.48,83909.3,81282.1,83102.83,83102.83,"36,852,112,080"
2-Apr-25,85180.61,88466.95,82343.54,82485.71,82485.71,"47,584,398,470"
1-Apr-25,82551.92,85487.37,82429.36,85169.17,85169.17,"28,175,650,319"
31-Mar-25,82336.06,83870.13,81293.89,82548.91,82548.91,"29,004,228,247"
30-Mar-25,82596.98,83505,81573.25,82334.52,82334.52,"14,763,760,943"
29-Mar-25,84352.07,84567.34,81634.14,82597.59,82597.59,"16,969,396,135"
28-Mar-25,87185.23,87489.86,83557.64,84353.15,84353.15,"34,198,619,509"
27-Mar-25,86896.26,87786.73,85837.94,87177.1,87177.1,"24,413,471,941"
26-Mar-25,87460.23,88292.16,85861.45,86900.88,86900.88,"26,704,046,038"
25-Mar-25,87512.82,88542.4,86346.08,87471.7,87471.7,"30,005,840,049"
24-Mar-25,86070.93,88758.73,85541.2,87498.91,87498.91,"34,582,604,933"
23-Mar-25,83831.9,86094.78,83794.91,86054.38,86054.38,"12,594,615,537"
22-Mar-25,84046.26,84513.88,83674.78,83832.48,83832.48,"9,863,214,091"
21-Mar-25,84164.54,84782.27,83171.07,84043.24,84043.24,"19,030,452,299"
20-Mar-25,86872.95,87443.27,83647.2,84167.2,84167.2,"29,028,988,961"
19-Mar-25,82718.8,87021.19,82569.73,86854.23,86854.23,"34,931,960,257"
18-Mar-25,84075.72,84075.72,81179.99,82718.5,82718.5,"24,095,774,594"
17-Mar-25,82576.34,84725.33,82492.16,84075.69,84075.69,"25,092,785,558"
16-Mar-25,84333.32,85051.6,82017.91,82579.69,82579.69,"21,330,270,174"
15-Mar-25,83968.41,84672.67,83639.59,84343.11,84343.11,"13,650,491,277"
14-Mar-25,81066.99,85263.29,80797.56,83969.1,83969.1,"29,588,112,414"
13-Mar-25,83724.92,84301.7,79931.85,81066.7,81066.7,"31,412,940,153"
12-Mar-25,82857.38,84358.58,80635.25,83722.36,83722.36,"40,353,484,454"
11-Mar-25,78523.88,83577.76,76624.25,82862.21,82862.21,"54,702,837,196"
10-Mar-25,80597.15,83955.93,77420.59,78532,78532,"54,061,099,422"
9-Mar-25,86154.3,86471.13,80052.48,80601.04,80601.04,"30,899,345,977"
8-Mar-25,86742.66,86847.27,85247.48,86154.59,86154.59,"18,206,118,081"
7-Mar-25,89963.28,91191.05,84717.68,86742.67,86742.67,"65,945,677,657"
6-Mar-25,90622.36,92804.94,87852.14,89961.73,89961.73,"47,749,810,486"
5-Mar-25,87222.95,90998.24,86379.77,90623.56,90623.56,"50,498,988,027"
4-Mar-25,86064.07,88911.27,81529.24,87222.2,87222.2,"68,095,241,474"
3-Mar-25,94248.42,94429.75,85081.3,86065.67,86065.67,"70,072,228,536"
2-Mar-25,86036.26,95043.44,85040.21,94248.35,94248.35,"58,398,341,092"
1-Mar-25,84373.87,86522.3,83794.23,86031.91,86031.91,"29,190,628,396"
28-Feb-25,84705.63,85036.32,78248.91,84373.01,84373.01,"83,610,570,576"
27-Feb-25,84076.86,87000.78,83144.96,84704.23,84704.23,"52,659,591,954"
26-Feb-25,88638.89,89286.25,82131.9,84347.02,84347.02,"64,597,492,134"
25-Feb-25,91437.12,92511.08,86008.23,88736.17,88736.17,"92,139,104,128"
24-Feb-25,96277.96,96503.45,91371.74,91418.17,91418.17,"44,046,480,529"
23-Feb-25,96577.8,96671.88,95270.45,96273.92,96273.92,"16,999,478,976"
22-Feb-25,96134.2,96950.16,95765.34,96577.76,96577.76,"18,353,824,477"
21-Feb-25,98340.67,99497.97,94852.96,96125.55,96125.55,"49,608,706,470"
20-Feb-25,96632.68,98767.2,96442.67,98333.94,98333.94,"31,668,022,771"
19-Feb-25,95532.53,96855.59,95011.97,96635.61,96635.61,"28,990,872,862"
18-Feb-25,95773.81,96695.38,93388.84,95539.55,95539.55,"37,325,720,482"
17-Feb-25,96179.01,97032.23,95243.55,95773.38,95773.38,"27,336,550,690"
16-Feb-25,97580.49,97725.59,96060.98,96175.03,96175.03,"16,536,755,396"
15-Feb-25,97508.38,97975.04,97240.2,97580.35,97580.35,"17,047,266,288"
14-Feb-25,96623.37,98819.47,96342.8,97508.97,97508.97,"32,697,987,277"
13-Feb-25,97888.75,98111.09,95269.71,96623.87,96623.87,"37,147,280,860"
12-Feb-25,95745.7,98151.02,94101.2,97885.86,97885.86,"49,340,445,530"
11-Feb-25,97438.13,98492.9,94875.04,95747.43,95747.43,"37,488,783,272"
10-Feb-25,96499.46,98333.22,95320.84,97437.55,97437.55,"40,078,962,391"
9-Feb-25,96481.31,97325.28,94745.26,96500.09,96500.09,"27,732,901,800"
8-Feb-25,96533.26,96877.8,95702.49,96482.45,96482.45,"22,447,526,395"
7-Feb-25,96581.32,100154.14,95653.88,96529.09,96529.09,"55,741,290,456"
6-Feb-25,96610.64,99168.61,95707.35,96593.3,96593.3,"45,302,471,947"
5-Feb-25,97878.01,99113.21,96174.83,96615.45,96615.45,"49,125,911,241"
4-Feb-25,101398.72,101745.62,96208.11,97871.82,97871.82,"73,002,130,211"
3-Feb-25,97681.1,102514.17,91242.89,101405.42,101405.42,"115,400,897,748"
2-Feb-25,100661.54,101430.66,96216.08,97688.98,97688.98,"63,091,816,853"
1-Feb-25,102402.8,102755.73,100297.71,100655.91,100655.91,"27,757,944,848"
31-Jan-25,104737.56,106026.35,101543.88,102405.02,102405.02,"45,732,764,360"
30-Jan-25,103709.34,106418.77,103321.65,104735.3,104735.3,"41,915,744,521"
29-Jan-25,101317.52,104750.8,101283.82,103703.21,103703.21,"47,432,049,818"
28-Jan-25,102095.41,103730.82,100238.19,101332.48,101332.48,"47,180,685,494"
27-Jan-25,102680.3,103214.11,97795.94,102087.69,102087.69,"89,006,608,428"
26-Jan-25,104713.21,105438.65,102507.71,102682.5,102682.5,"22,543,395,879"
25-Jan-25,104824.03,105243.79,104120.38,104714.65,104714.65,"23,888,996,502"
24-Jan-25,103965.67,107098.55,102772.13,104819.48,104819.48,"52,388,229,265"
23-Jan-25,103657.67,106820.33,101257.8,103960.17,103960.17,"104,104,515,428"
22-Jan-25,106136.38,106294.34,103360.27,103653.07,103653.07,"53,878,181,052"
21-Jan-25,102052.58,107180.92,100103.95,106146.27,106146.27,"88,733,878,242"
20-Jan-25,101083.75,109114.88,99471.36,102016.66,102016.66,"126,279,678,351"
19-Jan-25,104411.29,106299.8,99570.53,101089.61,101089.61,"76,789,928,525"
18-Jan-25,104124.95,104913.2,102226.62,104408.07,104408.07,"50,445,655,726"
17-Jan-25,100025.77,105884.23,99948.91,104462.04,104462.04,"71,888,972,663"
